row_id,energy
109589,1433.2057
109590,1433.2057
109591,1461.4332
109592,1521.3026
109593,1585.1473
109594,1609.3444
109595,1658.3064
109596,1671.0981
109597,1675.8184
109598,1678.434
109599,1678.434
109600,1678.434
109601,1683.1052
109602,1696.2246
109603,1735.4443
109604,1735.6687
109605,1735.6687
109606,1735.6687
109607,1737.9156
109608,1668.3079
109609,1638.9058
109610,1602.2555
109611,1554.8718
109612,1546.0713
109613,1546.0713
109614,1546.0713
109615,1613.3854
109616,1729.1814
109617,1793.0261
109618,1817.2231
109619,1866.1849
109620,1878.9767
109621,1883.6969
109622,1878.3118
109623,1878.3118
109624,1878.3118
109625,1878.3118
109626,1878.3118
109627,1889.2937
109628,1887.9137
109629,1887.9137
109630,1887.9137
109631,1890.1606
109632,1808.9512
109633,1683.4365
109634,1629.0421
109635,1581.6584
109636,1572.8579
109637,1572.8579
109638,1572.8579
109639,1640.172
109640,1755.968
109641,1819.8127
109642,1844.0098
109643,1890.332
109644,1903.1238
109645,1907.844
109646,1902.4589
109647,1902.4589
109648,1902.4589
109649,1902.4589
109650,1902.4589
109651,1908.1494
109652,1904.2418
109653,1904.2418
109654,1904.2418
109655,1906.4888
109656,1825.5541
109657,1684.6451
109658,1630.2507
109659,1582.8671
109660,1574.0665
109661,1574.0665
109662,1574.0665
109663,1641.3806
109664,1757.1766
109665,1821.0214
109666,1845.2184
109667,1891.5406
109668,1904.3324
109669,1909.0526
109670,1903.6675
109671,1903.6675
109672,1903.6675
109673,1903.6675
109674,1903.6675
109675,1909.358
109676,1905.4504
109677,1905.4504
109678,1905.4504
109679,1907.6974
109680,1826.7627
109681,1689.1935
109682,1634.7991
109683,1587.4154
109684,1578.6149
109685,1578.6149
109686,1578.6149
109687,1645.929
109688,1761.725
109689,1825.5697
109690,1849.7667
109691,1896.089
109692,1908.8807
109693,1913.601
109694,1908.2158
109695,1908.2158
109696,1908.2158
109697,1908.2158
109698,1908.2158
109699,1913.9064
109700,1909.9988
109701,1909.9988
109702,1909.9988
109703,1912.2457
109704,1831.311
109705,1694.2871
109706,1632.1381
109707,1584.7544
109708,1575.9539
109709,1575.9539
109710,1575.9539
109711,1626.7916
109712,1742.5876
109713,1806.4324
109714,1830.6294
109715,1876.9517
109716,1889.7434
109717,1894.4636
109718,1887.1082
109719,1887.1082
109720,1887.1082
109721,1887.1082
109722,1887.1082
109723,1888.3392
109724,1884.4316
109725,1884.4316
109726,1884.4316
109727,1884.0243
109728,1800.3965
109729,1657.1228
109730,1585.3458
109731,1520.1227
109732,1511.3221
109733,1507.9171
109734,1507.9171
109735,1526.3384
109736,1611.1185
109737,1674.9633
109738,1699.1603
109739,1745.4825
109740,1758.2743
109741,1762.9945
109742,1755.639
109743,1755.639
109744,1755.639
109745,1755.639
109746,1755.639
109747,1756.8701
109748,1752.9625
109749,1752.9625
109750,1752.9625
109751,1752.5552
109752,1672.6931
109753,1553.4869
109754,1511.2891
109755,1451.3859
109756,1437.9941
109757,1429.1282
109758,1429.1282
109759,1457.3557
109760,1517.2251
109761,1581.0698
109762,1605.2668
109763,1654.2289
109764,1667.0206
109765,1671.7408
109766,1674.3564
109767,1674.3564
109768,1674.3564
109769,1679.0277
109770,1692.1471
109771,1731.3668
109772,1731.5912
109773,1731.5912
109774,1731.5912
109775,1733.8381
109776,1664.2303
109777,1646.0887
109778,1609.4385
109779,1562.0548
109780,1553.2543
109781,1553.2543
109782,1553.2543
109783,1620.5684
109784,1736.3644
109785,1800.2091
109786,1824.4061
109787,1873.3679
109788,1886.1597
109789,1890.8799
109790,1885.4948
109791,1885.4948
109792,1885.4948
109793,1885.4948
109794,1885.4948
109795,1896.4767
109796,1895.0967
109797,1895.0967
109798,1895.0967
109799,1897.3436
109800,1816.1342
109801,1678.178
109802,1623.7836
109803,1576.3999
109804,1567.5994
109805,1567.5994
109806,1567.5994
109807,1634.9135
109808,1750.7095
109809,1814.5542
109810,1838.7512
109811,1885.0735
109812,1897.8652
109813,1902.5854
109814,1897.2003
109815,1897.2003
109816,1897.2003
109817,1897.2003
109818,1897.2003
109819,1902.8909
109820,1898.9833
109821,1898.9833
109822,1898.9833
109823,1901.2302
109824,1820.2955
109825,1678.178
109826,1623.7836
109827,1576.3999
109828,1567.5994
109829,1567.5994
109830,1567.5994
109831,1634.9135
109832,1750.7095
109833,1814.5542
109834,1838.7512
109835,1885.0735
109836,1897.8652
109837,1902.5854
109838,1897.2003
109839,1897.2003
109840,1897.2003
109841,1897.2003
109842,1897.2003
109843,1902.8909
109844,1898.9833
109845,1898.9833
109846,1898.9833
109847,1901.2302
109848,1820.2955
109849,1678.178
109850,1623.7836
109851,1576.3999
109852,1567.5994
109853,1567.5994
109854,1567.5994
109855,1634.9135
109856,1750.7095
109857,1814.5542
109858,1838.7512
109859,1885.0735
109860,1897.8652
109861,1902.5854
109862,1897.2003
109863,1897.2003
109864,1897.2003
109865,1897.2003
109866,1897.2003
109867,1902.8909
109868,1898.9833
109869,1898.9833
109870,1898.9833
109871,1901.2302
109872,1820.2955
109873,1682.3611
109874,1620.212
109875,1572.8284
109876,1564.0278
109877,1564.0278
109878,1564.0278
109879,1614.8656
109880,1730.6616
109881,1794.5063
109882,1818.7034
109883,1865.0256
109884,1877.8174
109885,1882.5376
109886,1875.1821
109887,1875.1821
109888,1875.1821
109889,1875.1821
109890,1875.1821
109891,1876.4132
109892,1872.5056
109893,1872.5056
109894,1872.5056
109895,1872.0983
109896,1788.4705
109897,1645.1968
109898,1573.4198
109899,1508.1967
109900,1499.3961
109901,1495.9911
109902,1495.9911
109903,1514.4124
109904,1599.1925
109905,1663.0372
109906,1687.2343
109907,1733.5565
109908,1746.3483
109909,1751.0685
109910,1743.713
109911,1743.713
109912,1743.713
109913,1743.713
109914,1743.713
109915,1744.9441
109916,1741.0365
109917,1741.0365
109918,1741.0365
109919,1740.6292
109920,1660.7671
109921,1545.7605
109922,1501.2357
109923,1441.3325
109924,1427.9408
109925,1419.0748
109926,1419.0748
109927,1447.3024
109928,1507.1718
109929,1571.0165
109930,1595.2135
109931,1644.1755
109932,1662.1034
109933,1666.8236
109934,1669.4392
109935,1669.4392
109936,1669.4392
109937,1674.1105
109938,1687.2299
109939,1726.4496
109940,1726.674
109941,1726.674
109942,1726.674
109943,1728.9209
109944,1659.3131
109945,1632.4597
109946,1595.8094
109947,1548.4258
109948,1539.6252
109949,1539.6252
109950,1539.6252
109951,1606.9393
109952,1722.7354
109953,1786.5801
109954,1810.7771
109955,1859.7389
109956,1883.5693
109957,1888.2896
109958,1882.9044
109959,1882.9044
109960,1882.9044
109961,1882.9044
109962,1882.9044
109963,1893.8864
109964,1892.5063
109965,1892.5063
109966,1892.5063
109967,1894.7533
109968,1813.5438
109969,1660.3732
109970,1605.9788
109971,1558.5951
109972,1549.7946
109973,1549.7946
109974,1549.7946
109975,1617.1086
109976,1732.9047
109977,1796.7494
109978,1820.9464
109979,1867.2687
109980,1891.0991
109981,1895.8193
109982,1894.61
109983,1894.61
109984,1894.61
109985,1894.61
109986,1894.61
109987,1900.3005
109988,1896.393
109989,1896.393
109990,1896.393
109991,1898.6399
109992,1817.7052
109993,1660.3732
109994,1605.9788
109995,1558.5951
109996,1549.7946
109997,1549.7946
109998,1549.7946
109999,1617.1086
110000,1732.9047
110001,1796.7494
110002,1820.9464
110003,1867.2687
110004,1891.0991
110005,1895.8193
110006,1894.61
110007,1894.61
110008,1894.61
110009,1894.61
110010,1894.61
110011,1900.3005
110012,1896.393
110013,1896.393
110014,1896.393
110015,1898.6399
110016,1817.7052
110017,1660.3732
110018,1605.9788
110019,1558.5951
110020,1549.7946
110021,1549.7946
110022,1549.7946
110023,1617.1086
110024,1732.9047
110025,1796.7494
110026,1820.9464
110027,1867.2687
110028,1891.0991
110029,1895.8193
110030,1894.61
110031,1894.61
110032,1894.61
110033,1894.61
110034,1894.61
110035,1900.3005
110036,1896.393
110037,1896.393
110038,1896.393
110039,1898.6399
110040,1817.7052
110041,1664.5563
110042,1602.4072
110043,1555.0236
110044,1546.223
110045,1546.223
110046,1546.223
110047,1597.0608
110048,1712.8568
110049,1776.7015
110050,1800.8986
110051,1847.2208
110052,1871.0513
110053,1875.7715
110054,1872.5918
110055,1872.5918
110056,1872.5918
110057,1872.5918
110058,1872.5918
110059,1873.8229
110060,1869.9153
110061,1869.9153
110062,1869.9153
110063,1869.5079
110064,1785.8801
110065,1627.392
110066,1555.615
110067,1490.3918
110068,1481.5913
110069,1478.1863
110070,1478.1863
110071,1496.6075
110072,1581.3877
110073,1645.2324
110074,1669.4294
110075,1715.7517
110076,1739.5822
110077,1744.3024
110078,1741.1227
110079,1741.1227
110080,1741.1227
110081,1741.1227
110082,1741.1227
110083,1742.3538
110084,1738.4462
110085,1738.4462
110086,1738.4462
110087,1738.0388
110088,1658.1768
110089,1535.6821
110090,1491.1573
110091,1431.2542
110092,1417.8624
110093,1408.9965
110094,1408.9965
110095,1437.224
110096,1497.0934
110097,1560.9381
110098,1585.1351
110099,1634.0972
110100,1657.9276
110101,1662.6478
110102,1669.4392
110103,1669.4392
110104,1669.4392
110105,1674.1105
110106,1687.2299
110107,1726.4496
110108,1726.674
110109,1726.674
110110,1726.674
110111,1728.9209
110112,1659.3131
110113,1628.2839
110114,1591.6337
110115,1544.25
110116,1535.4495
110117,1535.4495
110118,1535.4495
110119,1602.7635
110120,1718.5596
110121,1782.4043
110122,1806.6013
110123,1855.5631
110124,1879.3936
110125,1884.1138
110126,1882.9044
110127,1882.9044
110128,1882.9044
110129,1882.9044
110130,1882.9044
110131,1893.8864
110132,1892.5063
110133,1892.5063
110134,1892.5063
110135,1894.7533
110136,1813.5438
110137,1660.8588
110138,1606.4644
110139,1559.0807
110140,1550.2802
110141,1550.2802
110142,1550.2802
110143,1617.5942
110144,1733.3903
110145,1797.235
110146,1821.432
110147,1867.7543
110148,1891.5847
110149,1896.3049
110150,1895.0956
110151,1895.0956
110152,1895.0956
110153,1895.0956
110154,1895.0956
110155,1900.7861
110156,1896.8785
110157,1896.8785
110158,1896.8785
110159,1899.1255
110160,1818.1908
110161,1651.1621
110162,1596.7677
110163,1549.384
110164,1540.5835
110165,1540.5835
110166,1540.5835
110167,1607.8976
110168,1723.6936
110169,1787.5383
110170,1811.7354
110171,1858.0576
110172,1881.8881
110173,1886.6083
110174,1885.3989
110175,1885.3989
110176,1885.3989
110177,1885.3989
110178,1885.3989
110179,1891.0895
110180,1887.1819
110181,1887.1819
110182,1887.1819
110183,1889.4288
110184,1808.4941
110185,1648.8256
110186,1594.4312
110187,1547.0475
110188,1538.247
110189,1538.247
110190,1538.247
110191,1605.561
110192,1721.357
110193,1785.2018
110194,1809.3988
110195,1855.7211
110196,1879.5515
110197,1884.2717
110198,1883.0624
110199,1883.0624
110200,1883.0624
110201,1883.0624
110202,1883.0624
110203,1888.7529
110204,1884.8453
110205,1884.8453
110206,1884.8453
110207,1887.0923
110208,1806.1576
110209,1650.3102
110210,1588.1611
110211,1540.7775
110212,1531.9769
110213,1531.9769
110214,1531.9769
110215,1582.8147
110216,1698.6107
110217,1762.4554
110218,1786.6525
110219,1832.9747
110220,1856.8052
110221,1861.5254
110222,1855.3234
110223,1855.3234
110224,1855.3234
110225,1855.3234
110226,1855.3234
110227,1856.5544
110228,1852.6469
110229,1852.6469
110230,1852.6469
110231,1852.2395
110232,1768.6117
110233,1613.1459
110234,1541.3689
110235,1476.1458
110236,1467.3452
110237,1463.9402
110238,1463.9402
110239,1482.3615
110240,1567.1416
110241,1630.9863
110242,1655.1833
110243,1701.5056
110244,1725.336
110245,1730.0563
110246,1723.8542
110247,1723.8542
110248,1723.8542
110249,1723.8542
110250,1723.8542
110251,1725.0853
110252,1721.1777
110253,1721.1777
110254,1721.1777
110255,1720.7704
110256,1640.9083
110257,1522.865
110258,1478.3402
110259,1418.437
110260,1405.0453
110261,1396.1793
110262,1396.1793
110263,1424.4069
110264,1484.2762
110265,1548.121
110266,1572.318
110267,1626.2487
110268,1650.0791
110269,1654.7993
110270,1661.5907
110271,1661.5907
110272,1661.5907
110273,1666.262
110274,1679.3813
110275,1718.6011
110276,1718.8254
110277,1718.8254
110278,1718.8254
110279,1721.0724
110280,1651.4646
110281,1615.4668
110282,1578.8165
110283,1531.4329
110284,1522.6323
110285,1522.6323
110286,1522.6323
110287,1589.9464
110288,1705.7424
110289,1769.5872
110290,1793.7842
110291,1847.7146
110292,1871.545
110293,1876.2653
110294,1875.0559
110295,1875.0559
110296,1875.0559
110297,1875.0559
110298,1875.0559
110299,1886.0378
110300,1884.6578
110301,1884.6578
110302,1884.6578
110303,1886.9048
110304,1805.6953
110305,1652.5247
110306,1598.1302
110307,1550.7466
110308,1541.946
110309,1541.946
110310,1541.946
110311,1609.2601
110312,1725.0562
110313,1788.9009
110314,1813.0979
110315,1859.4202
110316,1883.2506
110317,1887.9708
110318,1886.7615
110319,1886.7615
110320,1886.7615
110321,1886.7615
110322,1886.7615
110323,1892.452
110324,1888.5444
110325,1888.5444
110326,1888.5444
110327,1890.7914
110328,1809.8567
110329,1656.761
110330,1602.3666
110331,1554.9829
110332,1546.1824
110333,1546.1824
110334,1546.1824
110335,1613.4965
110336,1729.2925
110337,1793.1372
110338,1817.3342
110339,1863.6565
110340,1887.4869
110341,1892.2072
110342,1890.9978
110343,1890.9978
110344,1890.9978
110345,1890.9978
110346,1890.9978
110347,1896.6884
110348,1892.7808
110349,1892.7808
110350,1892.7808
110351,1895.0277
110352,1814.093
110353,1656.761
110354,1602.3666
110355,1554.9829
110356,1546.1824
110357,1546.1824
110358,1546.1824
110359,1613.4965
110360,1729.2925
110361,1793.1372
110362,1817.3342
110363,1863.6565
110364,1887.4869
110365,1892.2072
110366,1890.9978
110367,1890.9978
110368,1890.9978
110369,1890.9978
110370,1890.9978
110371,1896.6884
110372,1892.7808
110373,1892.7808
110374,1892.7808
110375,1895.0277
110376,1814.093
110377,1662.1527
110378,1600.0037
110379,1552.62
110380,1543.8195
110381,1543.8195
110382,1543.8195
110383,1594.6572
110384,1710.4532
110385,1774.298
110386,1798.495
110387,1844.8173
110388,1868.6477
110389,1873.3679
110390,1870.1882
110391,1870.1882
110392,1870.1882
110393,1870.1882
110394,1870.1882
110395,1871.4193
110396,1867.5117
110397,1867.5117
110398,1867.5117
110399,1867.1044
110400,1783.4766
110401,1626.4814
110402,1554.7045
110403,1489.4813
110404,1480.6808
110405,1477.2758
110406,1477.2758
110407,1495.697
110408,1580.4772
110409,1644.3219
110410,1668.5189
110411,1714.8412
110412,1738.6716
110413,1743.3918
110414,1740.2122
110415,1740.2122
110416,1740.2122
110417,1740.2122
110418,1740.2122
110419,1741.4432
110420,1737.5356
110421,1737.5356
110422,1737.5356
110423,1737.1283
110424,1657.2662
110425,1530.7135
110426,1486.1887
110427,1426.2855
110428,1412.8938
110429,1404.0278
110430,1404.0278
110431,1432.2554
110432,1492.1248
110433,1555.9695
110434,1580.1665
110435,1634.0972
110436,1657.9276
110437,1662.6478
110438,1669.4392
110439,1669.4392
110440,1669.4392
110441,1674.1105
110442,1687.2299
110443,1726.4496
110444,1726.674
110445,1726.674
110446,1726.674
110447,1728.9209
110448,1659.3131
110449,1623.3153
110450,1586.665
110451,1539.2814
110452,1530.4808
110453,1530.4808
110454,1530.4808
110455,1597.7949
110456,1713.591
110457,1777.4357
110458,1801.6327
110459,1855.5631
110460,1879.3936
110461,1884.1138
110462,1882.9044
110463,1882.9044
110464,1882.9044
110465,1882.9044
110466,1882.9044
110467,1893.8864
110468,1892.5063
110469,1892.5063
110470,1892.5063
110471,1894.7533
110472,1813.5438
110473,1660.3732
110474,1605.9788
110475,1558.5951
110476,1549.7946
110477,1549.7946
110478,1549.7946
110479,1617.1086
110480,1732.9047
110481,1796.7494
110482,1820.9464
110483,1867.2687
110484,1891.0991
110485,1895.8193
110486,1894.61
110487,1894.61
110488,1894.61
110489,1894.61
110490,1894.61
110491,1900.3005
110492,1896.393
110493,1896.393
110494,1896.393
110495,1898.6399
110496,1817.7052
110497,1660.3732
110498,1605.9788
110499,1558.5951
110500,1549.7946
110501,1549.7946
110502,1549.7946
110503,1617.1086
110504,1732.9047
110505,1796.7494
110506,1820.9464
110507,1867.2687
110508,1891.0991
110509,1895.8193
110510,1894.61
110511,1894.61
110512,1894.61
110513,1894.61
110514,1894.61
110515,1900.3005
110516,1896.393
110517,1896.393
110518,1896.393
110519,1898.6399
110520,1817.7052
110521,1660.3732
110522,1605.9788
110523,1558.5951
110524,1549.7946
110525,1549.7946
110526,1549.7946
110527,1617.1086
110528,1732.9047
110529,1796.7494
110530,1820.9464
110531,1867.2687
110532,1891.0991
110533,1895.8193
110534,1894.61
110535,1894.61
110536,1894.61
110537,1894.61
110538,1894.61
110539,1900.3005
110540,1896.393
110541,1896.393
110542,1896.393
110543,1898.6399
110544,1817.7052
110545,1664.5563
110546,1602.4072
110547,1555.0236
110548,1546.223
110549,1546.223
110550,1546.223
110551,1597.0608
110552,1712.8568
110553,1776.7015
110554,1800.8986
110555,1847.2208
110556,1871.0513
110557,1875.7715
110558,1872.5918
110559,1872.5918
110560,1872.5918
110561,1872.5918
110562,1872.5918
110563,1873.8229
110564,1869.9153
110565,1869.9153
110566,1869.9153
110567,1869.5079
110568,1785.8801
110569,1627.392
110570,1555.615
110571,1490.3918
110572,1481.5913
110573,1478.1863
110574,1478.1863
110575,1496.6075
110576,1581.3877
110577,1645.2324
110578,1669.4294
110579,1715.7517
110580,1739.5822
110581,1744.3024
110582,1741.1227
110583,1741.1227
110584,1741.1227
110585,1741.1227
110586,1741.1227
110587,1742.3538
110588,1738.4462
110589,1738.4462
110590,1738.4462
110591,1738.0388
110592,1658.1768
110593,1530.7135
110594,1486.1887
110595,1426.2855
110596,1412.8938
110597,1404.0278
110598,1404.0278
110599,1432.2554
110600,1492.1248
110601,1555.9695
110602,1580.1665
110603,1634.0972
110604,1657.9276
110605,1662.6478
110606,1669.4392
110607,1669.4392
110608,1669.4392
110609,1674.1105
110610,1687.2299
110611,1726.4496
110612,1726.674
110613,1726.674
110614,1726.674
110615,1728.9209
110616,1659.3131
110617,1623.3153
110618,1586.665
110619,1539.2814
110620,1530.4808
110621,1530.4808
110622,1530.4808
110623,1597.7949
110624,1713.591
110625,1777.4357
110626,1801.6327
110627,1855.5631
110628,1879.3936
110629,1884.1138
110630,1882.9044
110631,1882.9044
110632,1882.9044
110633,1882.9044
110634,1882.9044
110635,1893.8864
110636,1892.5063
110637,1892.5063
110638,1892.5063
110639,1894.7533
110640,1813.5438
110641,1660.3732
110642,1605.9788
110643,1558.5951
110644,1549.7946
110645,1549.7946
110646,1549.7946
110647,1617.1086
110648,1732.9047
110649,1796.7494
110650,1820.9464
110651,1867.2687
110652,1891.0991
110653,1895.8193
110654,1894.61
110655,1894.61
110656,1894.61
110657,1894.61
110658,1894.61
110659,1900.3005
110660,1896.393
110661,1896.393
110662,1896.393
110663,1898.6399
110664,1817.7052
110665,1660.3732
110666,1605.9788
110667,1558.5951
110668,1549.7946
110669,1549.7946
110670,1549.7946
110671,1617.1086
110672,1732.9047
110673,1796.7494
110674,1820.9464
110675,1867.2687
110676,1891.0991
110677,1895.8193
110678,1894.61
110679,1894.61
110680,1894.61
110681,1894.61
110682,1894.61
110683,1900.3005
110684,1896.393
110685,1896.393
110686,1896.393
110687,1898.6399
110688,1817.7052
110689,1660.3732
110690,1605.9788
110691,1558.5951
110692,1549.7946
110693,1549.7946
110694,1549.7946
110695,1617.1086
110696,1732.9047
110697,1796.7494
110698,1820.9464
110699,1867.2687
110700,1891.0991
110701,1895.8193
110702,1894.61
110703,1894.61
110704,1894.61
110705,1894.61
110706,1894.61
110707,1900.3005
110708,1896.393
110709,1896.393
110710,1896.393
110711,1898.6399
110712,1817.7052
110713,1664.5563
110714,1602.4072
110715,1555.0236
110716,1546.223
110717,1546.223
110718,1546.223
110719,1597.0608
110720,1712.8568
110721,1776.7015
110722,1800.8986
110723,1847.2208
110724,1871.0513
110725,1875.7715
110726,1872.5918
110727,1872.5918
110728,1872.5918
110729,1872.5918
110730,1872.5918
110731,1873.8229
110732,1869.9153
110733,1869.9153
110734,1869.9153
110735,1869.5079
110736,1785.8801
110737,1627.392
110738,1555.615
110739,1490.3918
110740,1481.5913
110741,1478.1863
110742,1478.1863
110743,1496.6075
110744,1581.3877
110745,1645.2324
110746,1669.4294
110747,1715.7517
110748,1739.5822
110749,1744.3024
110750,1741.1227
110751,1741.1227
110752,1741.1227
110753,1741.1227
110754,1741.1227
110755,1742.3538
110756,1738.4462
110757,1738.4462
110758,1738.4462
110759,1738.0388
110760,1658.1768
110761,1568.9479
110762,1515.3584
110763,1455.4552
110764,1442.0635
110765,1433.1975
110766,1433.1975
110767,1461.425
110768,1521.2944
110769,1585.1392
110770,1609.3362
110771,1663.2668
110772,1696.3912
110773,1716.865
110774,1739.3181
110775,1739.3181
110776,1739.3181
110777,1743.9894
110778,1757.1088
110779,1796.3285
110780,1796.5529
110781,1796.5529
110782,1796.5529
110783,1798.7998
110784,1729.192
110785,1666.6594
110786,1620.9445
110787,1573.5608
110788,1564.7603
110789,1564.7603
110790,1564.7603
110791,1632.0743
110792,1747.8704
110793,1811.7151
110794,1835.9121
110795,1889.8425
110796,1922.9669
110797,1943.4407
110798,1957.8931
110799,1957.8931
110800,1957.8931
110801,1957.8931
110802,1957.8931
110803,1968.875
110804,1967.495
110805,1967.495
110806,1967.495
110807,1969.742
110808,1888.5325
110809,1714.8715
110810,1640.2582
110811,1592.8745
110812,1584.074
110813,1584.074
110814,1584.074
110815,1651.3881
110816,1767.1841
110817,1831.0288
110818,1855.2258
110819,1901.5481
110820,1934.6725
110821,1955.1462
110822,1969.5986
110823,1969.5986
110824,1969.5986
110825,1969.5986
110826,1969.5986
110827,1975.2892
110828,1971.3816
110829,1971.3816
110830,1971.3816
110831,1973.6285
110832,1892.6938
110833,1714.8715
110834,1640.2582
110835,1592.8745
110836,1584.074
110837,1584.074
110838,1584.074
110839,1651.3881
110840,1767.1841
110841,1831.0288
110842,1855.2258
110843,1925.1824
110844,1967.0453
110845,1987.519
110846,2001.9714
110847,2001.9714
110848,2001.9714
110849,2001.9714
110850,2001.9714
110851,2007.662
110852,2003.7544
110853,2003.7544
110854,2003.7544
110855,2006.0013
110856,1916.3281
110857,1714.0488
110858,1639.4355
110859,1592.0519
110860,1583.2513
110861,1583.2513
110862,1583.2513
110863,1650.5654
110864,1766.3615
110865,1830.2062
110866,1854.4032
110867,1924.3597
110868,1966.2227
110869,1986.6964
110870,2001.1488
110871,2001.1488
110872,2001.1488
110873,2001.1488
110874,2001.1488
110875,2006.8394
110876,2002.9318
110877,2002.9318
110878,2002.9318
110879,2005.1787
110880,1915.5055
110881,1708.5353
110882,1626.1674
110883,1578.7837
110884,1569.9832
110885,1569.9832
110886,1569.9832
110887,1620.8209
110888,1736.617
110889,1800.4617
110890,1824.6587
110891,1894.6152
110892,1936.4781
110893,1956.9519
110894,1969.434
110895,1969.434
110896,1969.434
110897,1969.434
110898,1969.434
110899,1970.665
110900,1966.7574
110901,1966.7574
110902,1966.7574
110903,1966.3501
110904,1873.9838
110905,1670.035
110906,1578.0392
110907,1512.816
110908,1504.0155
110909,1500.6105
110910,1500.6105
110911,1519.0317
110912,1603.8119
110913,1667.6566
110914,1691.8536
110915,1761.8102
110916,1803.6731
110917,1824.1469
110918,1833.6066
110919,1833.6066
110920,1833.6066
110921,1833.6066
110922,1833.6066
110923,1834.8376
110924,1830.93
110925,1830.93
110926,1830.93
110927,1830.5227
110928,1741.9221
110929,1646.7802
110930,1566.4465
110931,1505.6227
110932,1481.6187
110933,1472.7527
110934,1472.7527
110935,1500.9802
110936,1560.8496
110937,1624.6943
110938,1648.8914
110939,1729.1897
110940,1771.0526
110941,1806.0249
110942,1845.8862
110943,1845.8862
110944,1845.8862
110945,1850.5575
110946,1863.6769
110947,1902.8966
110948,1903.121
110949,1894.0419
110950,1894.0419
110951,1896.2888
110952,1817.9425
110953,1732.2816
110954,1659.8225
110955,1611.5182
110956,1592.1053
110957,1592.1053
110958,1592.1053
110959,1659.4194
110960,1775.2155
110961,1839.0602
110962,1863.2572
110963,1943.5553
110964,1985.4182
110965,2020.3905
110966,2052.251
110967,2052.251
110968,2052.251
110969,2052.251
110970,2052.251
110971,2063.2327
110972,2061.8528
110973,2052.7737
110974,2052.7737
110975,2055.0208
110976,1965.0729
110977,1784.7001
110978,1683.3427
110979,1630.8319
110980,1611.4191
110981,1611.4191
110982,1611.4191
110983,1678.7332
110984,1794.5292
110985,1858.3739
110986,1882.5709
110987,1952.5275
110988,1994.3904
110989,2029.3627
110990,2061.223
110991,2061.223
110992,2061.223
110993,2061.223
110994,2061.223
110995,2066.9136
110996,2063.0059
110997,2053.927
110998,2053.927
110999,2056.1738
111000,1966.5009
111001,1784.7001
111002,1683.3427
111003,1630.8319
111004,1611.4191
111005,1611.4191
111006,1611.4191
111007,1678.7332
111008,1794.5292
111009,1858.3739
111010,1882.5709
111011,1952.5275
111012,1994.3904
111013,2029.3627
111014,2061.223
111015,2061.223
111016,2061.223
111017,2061.223
111018,2061.223
111019,2066.9136
111020,2063.0059
111021,2053.927
111022,2053.927
111023,2056.1738
111024,1966.5009
111025,1781.001
111026,1679.6436
111027,1627.1328
111028,1607.72
111029,1607.72
111030,1607.72
111031,1675.034
111032,1790.8301
111033,1854.6748
111034,1878.8718
111035,1948.8284
111036,1990.6913
111037,2025.6636
111038,2057.524
111039,2057.524
111040,2057.524
111041,2057.524
111042,2057.524
111043,2063.2146
111044,2059.307
111045,2050.228
111046,2050.228
111047,2052.4749
111048,1962.8018
111049,1782.4856
111050,1673.3735
111051,1620.8628
111052,1601.45
111053,1601.45
111054,1601.45
111055,1652.2877
111056,1768.0837
111057,1831.9285
111058,1856.1255
111059,1926.082
111060,1967.945
111061,2002.9172
111062,2029.7852
111063,2029.7852
111064,2029.7852
111065,2029.7852
111066,2029.7852
111067,2031.0162
111068,2027.1086
111069,2018.0295
111070,2018.0295
111071,2017.6222
111072,1925.2559
111073,1745.5223
111074,1626.7823
111075,1556.4321
111076,1537.0193
111077,1533.6143
111078,1533.6143
111079,1552.0355
111080,1636.8157
111081,1700.6604
111082,1724.8574
111083,1794.814
111084,1836.6769
111085,1871.6492
111086,1894.3184
111087,1894.3184
111088,1894.3184
111089,1894.3184
111090,1894.3184
111091,1895.5494
111092,1891.6418
111093,1882.5627
111094,1882.5627
111095,1882.1554
111096,1793.5548
111097,1651.7236
111098,1554.6099
111099,1493.786
111100,1469.782
111101,1460.916
111102,1460.916
111103,1489.1436
111104,1549.013
111105,1612.8577
111106,1637.0547
111107,1717.353
111108,1759.216
111109,1794.1882
111110,1826.8285
111111,1826.8285
111112,1826.8285
111113,1831.4998
111114,1858.2445
111115,1897.4642
111116,1897.6886
111117,1888.6095
111118,1888.6095
111119,1890.8564
111120,1812.5101
111121,1721.5636
111122,1632.3243
111123,1584.02
111124,1564.6072
111125,1564.6072
111126,1564.6072
111127,1631.9213
111128,1747.7173
111129,1811.562
111130,1864.3328
111131,1944.6309
111132,2011.8303
111133,2046.8025
111134,2071.4407
111135,2071.4407
111136,2071.4407
111137,2071.4407
111138,2071.4407
111139,2082.4226
111140,2081.0425
111141,2071.9634
111142,2071.9634
111143,2074.2107
111144,1984.2643
111145,1802.4551
111146,1684.3175
111147,1631.8068
111148,1612.3939
111149,1612.3939
111150,1612.3939
111151,1679.708
111152,1795.504
111153,1859.3488
111154,1912.1195
111155,2009.6542
111156,2076.8533
111157,2111.8257
111158,2143.6858
111159,2143.6858
111160,2143.6858
111161,2143.6858
111162,2143.6858
111163,2149.3767
111164,2145.4688
111165,2136.3896
111166,2136.3896
111167,2138.637
111168,2048.9644
111169,1836.2555
